CODE,NAME,AGES_0-14,AGES_15-64,AGES_65P,AGES_W_15-49,AGES_0,AGES_1-4,AGES_5-9,AGES_10-14,AGES_15-19,AGES_20-24,AGES_25-29,AGES_30-34,AGES_35-39,AGES_40-44,AGES_45-49,AGES_50-54,AGES_55-59,AGES_60-64,AGES_65-69,AGES_70-74,AGES_75-79,AGES_80-84,AGES_85P
370812,兖州区,0.1737,0.6693,0.157,0.2146,0.008,0.0511,0.0599,0.0547,0.0433,0.0339,0.0329,0.1033,0.0744,0.0668,0.0756,0.0923,0.0879,0.0588,0.0646,0.0394,0.0268,0.015,0.0112
370826,微山县,0.2071,0.6427,0.1502,0.1948,0.0099,0.0648,0.0631,0.0693,0.0415,0.0373,0.0487,0.0969,0.067,0.0579,0.0634,0.0968,0.0792,0.0539,0.0583,0.0345,0.0269,0.0169,0.0137
370827,鱼台县,0.2089,0.6352,0.1559,0.1954,0.0095,0.0656,0.0678,0.066,0.0434,0.0362,0.0499,0.0944,0.0689,0.0531,0.0636,0.0969,0.0802,0.0485,0.0623,0.0366,0.0251,0.0166,0.0154
370828,金乡县,0.2202,0.6299,0.15,0.199,0.01,0.0717,0.0635,0.075,0.0419,0.0307,0.0382,0.1009,0.0756,0.0586,0.0628,0.0928,0.0794,0.0489,0.0608,0.0368,0.0233,0.0147,0.0145
370829,嘉祥县,0.2305,0.631,0.1385,0.2054,0.0089,0.0482,0.0731,0.1003,0.069,0.04,0.0445,0.0925,0.0599,0.0576,0.0642,0.086,0.0706,0.0465,0.0543,0.0348,0.024,0.0142,0.0113
370830,汶上县,0.2149,0.6402,0.1449,0.2009,0.0103,0.0641,0.0725,0.068,0.0444,0.0394,0.0497,0.0888,0.0643,0.0556,0.0693,0.101,0.0833,0.0445,0.0585,0.0384,0.0235,0.0133,0.0113
370831,泗水县,0.2108,0.6266,0.1626,0.1943,0.0103,0.0653,0.0642,0.0711,0.0475,0.0324,0.0318,0.0835,0.0714,0.06,0.0622,0.0994,0.0808,0.0577,0.0644,0.0416,0.0275,0.0159,0.0132
370832,梁山县,0.2517,0.6043,0.144,0.1947,0.0105,0.0597,0.0856,0.0958,0.0479,0.0383,0.0347,0.0868,0.0648,0.0543,0.0676,0.0939,0.0714,0.0445,0.0544,0.0386,0.0249,0.0138,0.0122
370871,济宁高新技术产业开发区,0.2076,0.6832,0.1092,0.2414,0.0103,0.0707,0.0724,0.0541,0.05,0.0446,0.0503,0.1375,0.0832,0.0637,0.0615,0.0746,0.0719,0.0459,0.047,0.0263,0.0174,0.0102,0.0084
370881,曲阜市,0.1743,0.6707,0.155,0.2264,0.0094,0.0563,0.0548,0.0538,0.0603,0.0582,0.032,0.0927,0.0703,0.0574,0.0708,0.0897,0.0838,0.0554,0.0634,0.0413,0.0251,0.0141,0.0113
370883,邹城市,0.1956,0.6589,0.1455,0.2113,0.0094,0.0652,0.0636,0.0573,0.043,0.0381,0.0385,0.1076,0.0695,0.062,0.072,0.0947,0.0791,0.0544,0.0576,0.0338,0.0256,0.0161,0.0124
370902,泰山区,0.1682,0.6999,0.1319,0.2492,0.0076,0.0549,0.0584,0.0474,0.0648,0.0652,0.0371,0.0939,0.0733,0.0761,0.0864,0.0802,0.0689,0.054,0.0513,0.0351,0.0214,0.0135,0.0106
370911,岱岳区,0.1502,0.6879,0.1619,0.2189,0.0077,0.0487,0.0526,0.0412,0.0629,0.0639,0.0367,0.0828,0.0563,0.0582,0.076,0.0935,0.0881,0.0694,0.0659,0.0432,0.0257,0.0144,0.0127
370921,宁阳县,0.1782,0.6563,0.1656,0.1994,0.008,0.0524,0.063,0.0548,0.047,0.0302,0.0245,0.0941,0.0599,0.0624,0.0788,0.1033,0.0887,0.0675,0.0672,0.0445,0.0271,0.0148,0.012
370923,东平县,0.1848,0.6424,0.1728,0.1995,0.0076,0.053,0.0682,0.056,0.0493,0.0376,0.0266,0.0907,0.0648,0.0592,0.072,0.0894,0.0871,0.0657,0.0661,0.0469,0.0294,0.0158,0.0145
370982,新泰市,0.1997,0.6537,0.1466,0.2053,0.0078,0.0608,0.071,0.0601,0.0488,0.0389,0.0285,0.0921,0.0714,0.0554,0.078,0.0968,0.0818,0.0621,0.0554,0.0374,0.0256,0.0164,0.0119
370983,肥城市,0.1558,0.6772,0.1671,0.2114,0.0066,0.0462,0.0555,0.0475,0.0532,0.0405,0.021,0.0986,0.0626,0.0687,0.0833,0.0937,0.0875,0.0681,0.0685,0.0481,0.0253,0.014,0.011
371002,环翠区,0.1628,0.7089,0.1283,0.2485,0.0077,0.0491,0.057,0.049,0.0265,0.0358,0.0576,0.1151,0.0951,0.0817,0.0873,0.0802,0.0714,0.058,0.0525,0.0313,0.0211,0.0143,0.0091
371003,文登区,0.0985,0.662,0.2395,0.1824,0.0047,0.0275,0.0332,0.0331,0.0339,0.0318,0.0401,0.0685,0.0629,0.0623,0.0773,0.088,0.1029,0.0944,0.0959,0.0591,0.0381,0.0246,0.0218
371071,威海火炬高技术产业开发区,0.1455,0.7559,0.0986,0.2795,0.0066,0.0433,0.0505,0.045,0.0729,0.0819,0.0554,0.0995,0.0872,0.0835,0.0923,0.0755,0.0611,0.0466,0.0414,0.0252,0.0158,0.0099,0.0063
371072,威海经济技术开发区,0.1636,0.715,0.1213,0.2502,0.0082,0.0526,0.058,0.0449,0.0341,0.0362,0.0602,0.1215,0.0978,0.08,0.0812,0.0744,0.0709,0.0587,0.0525,0.0308,0.018,0.012,0.0081
371073,威海临港经济技术开发区,0.1368,0.6786,0.1845,0.1932,0.0064,0.0373,0.0487,0.0445,0.0296,0.0294,0.047,0.0903,0.0814,0.0648,0.0693,0.0836,0.0964,0.0867,0.0789,0.0435,0.0274,0.0191,0.0157
371082,荣成市,0.0996,0.6794,0.221,0.1875,0.0045,0.0276,0.0342,0.0332,0.0336,0.0351,0.0407,0.0727,0.0598,0.0691,0.0847,0.099,0.0999,0.0848,0.0864,0.0572,0.0354,0.0231,0.019
371083,乳山市,0.0765,0.6567,0.2668,0.157,0.004,0.021,0.0241,0.0274,0.0302,0.027,0.0358,0.0465,0.0483,0.0573,0.078,0.1032,0.1162,0.1143,0.1042,0.071,0.0415,0.0263,0.0237
371102,东港区,0.1717,0.6946,0.1338,0.2357,0.0089,0.0598,0.0551,0.0479,0.0633,0.0571,0.0476,0.0834,0.0709,0.0705,0.0873,0.0863,0.0697,0.0585,0.0532,0.0351,0.0204,0.0134,0.0116
371103,岚山区,0.1631,0.6504,0.1865,0.1836,0.0086,0.0562,0.0499,0.0484,0.0439,0.04,0.0439,0.0748,0.0579,0.0587,0.0788,0.0937,0.0837,0.0751,0.0735,0.0489,0.0285,0.0184,0.0172
371121,五莲县,0.1508,0.6496,0.1996,0.1798,0.0068,0.0473,0.0493,0.0474,0.0422,0.035,0.0326,0.0588,0.0502,0.0636,0.0932,0.1005,0.0969,0.0765,0.0779,0.0548,0.0301,0.0202,0.0166
371122,莒县,0.215,0.6163,0.1687,0.1898,0.0104,0.0673,0.0692,0.0681,0.0494,0.0357,0.0328,0.0827,0.0594,0.0548,0.0751,0.0892,0.0759,0.0612,0.064,0.0459,0.0266,0.0169,0.0153
371171,日照经济技术开发区,0.2055,0.6869,0.1076,0.2318,0.0124,0.0762,0.0658,0.0511,0.0397,0.0421,0.0625,0.1142,0.0793,0.0662,0.0824,0.0805,0.0647,0.0554,0.0446,0.0267,0.016,0.0108,0.0094
371302,兰山区,0.255,0.6581,0.0869,0.2464,0.0111,0.0787,0.089,0.0763,0.0545,0.0521,0.0514,0.119,0.079,0.0664,0.0741,0.0707,0.0525,0.0382,0.0349,0.0217,0.0135,0.0086,0.0083
371311,罗庄区,0.2563,0.643,0.1007,0.2314,0.0106,0.0819,0.0852,0.0785,0.0608,0.0397,0.0532,0.1231,0.0697,0.0624,0.0704,0.0696,0.0521,0.042,0.0411,0.0264,0.0154,0.0094,0.0085
371312,河东区,0.2519,0.6278,0.1203,0.2143,0.0123,0.0805,0.0843,0.0748,0.0489,0.0409,0.0472,0.1172,0.0688,0.056,0.0655,0.0758,0.0599,0.0477,0.0473,0.0307,0.0184,0.0118,0.0121
371321,沂南县,0.2192,0.6105,0.1703,0.1889,0.0104,0.071,0.0656,0.0721,0.0422,0.0342,0.0262,0.0871,0.0632,0.0543,0.0775,0.0858,0.0756,0.0644,0.0637,0.0441,0.0279,0.0181,0.0165
371322,郯城县,0.2488,0.6094,0.1419,0.1978,0.01,0.0697,0.0863,0.0827,0.0422,0.0355,0.0562,0.0836,0.0606,0.0558,0.0664,0.0881,0.0658,0.0551,0.0526,0.0364,0.0256,0.0147,0.0126
371323,沂水县,0.2075,0.6177,0.1749,0.1921,0.0109,0.0726,0.065,0.059,0.0386,0.0295,0.028,0.0886,0.0713,0.056,0.0708,0.0923,0.0757,0.0668,0.067,0.0463,0.0283,0.0187,0.0147
371324,兰陵县,0.2559,0.5945,0.1495,0.1924,0.0089,0.0483,0.0906,0.1081,0.0759,0.031,0.0355,0.085,0.061,0.0466,0.0573,0.0803,0.066,0.0559,0.0579,0.0372,0.0252,0.0151,0.0142
371325,费县,0.2396,0.6147,0.1457,0.1841,0.0108,0.0705,0.0826,0.0758,0.0453,0.0363,0.0402,0.0906,0.0619,0.0485,0.0651,0.0947,0.078,0.0541,0.0567,0.0333,0.0241,0.0165,0.015
371326,平邑县,0.2288,0.6113,0.1599,0.1837,0.0124,0.0778,0.0782,0.0604,0.0433,0.0379,0.0354,0.085,0.0527,0.049,0.0717,0.096,0.0785,0.0616,0.0614,0.0386,0.0291,0.0174,0.0134
371327,莒南县,0.1869,0.6216,0.1914,0.1735,0.0095,0.0593,0.0628,0.0553,0.0397,0.0321,0.0292,0.0795,0.05,0.0533,0.0781,0.1009,0.0855,0.0734,0.0734,0.0516,0.0303,0.0183,0.0178
371328,蒙阴县,0.2054,0.6202,0.1744,0.1767,0.0096,0.0564,0.0738,0.0656,0.0378,0.0343,0.0286,0.0807,0.0527,0.0478,0.0787,0.1066,0.0859,0.067,0.0634,0.0426,0.0319,0.0219,0.0146
371329,临沭县,0.2104,0.6332,0.1563,0.1985,0.01,0.0646,0.0644,0.0715,0.0506,0.0401,0.0398,0.0781,0.0529,0.0596,0.0828,0.0945,0.0723,0.0626,0.0603,0.0394,0.0262,0.0157,0.0147
371371,临沂高新技术产业开发区,0.2499,0.6386,0.1115,0.2154,0.0122,0.084,0.078,0.0757,0.0467,0.0439,0.0506,0.121,0.07,0.0559,0.0731,0.079,0.0557,0.0425,0.0459,0.03,0.0155,0.0097,0.0103
371402,德城区,0.1931,0.6931,0.1138,0.2559,0.0079,0.0572,0.0683,0.0597,0.0569,0.0572,0.046,0.0992,0.0775,0.0852,0.0832,0.0786,0.0619,0.0473,0.0462,0.0302,0.0178,0.0118,0.0078
371403,陵城区,0.1883,0.6478,0.1639,0.2009,0.0076,0.0534,0.0645,0.0628,0.0531,0.0383,0.0382,0.0792,0.0556,0.068,0.075,0.1071,0.0778,0.0553,0.0672,0.0477,0.0242,0.0138,0.011
371422,宁津县,0.1944,0.6438,0.1619,0.2033,0.007,0.0488,0.0677,0.0709,0.0506,0.036,0.0427,0.0858,0.0589,0.0667,0.0779,0.0904,0.0728,0.0621,0.0695,0.0457,0.0242,0.0132,0.0094
371423,庆云县,0.2407,0.6328,0.1265,0.2062,0.0087,0.0663,0.0887,0.077,0.0558,0.0297,0.0387,0.0943,0.0726,0.0623,0.0638,0.0919,0.0698,0.0538,0.0512,0.0353,0.0212,0.0107,0.0081
371424,临邑县,0.189,0.6491,0.1619,0.2059,0.0078,0.057,0.0617,0.0626,0.0495,0.0346,0.0376,0.0746,0.0621,0.0732,0.0861,0.1076,0.0676,0.0562,0.0646,0.0486,0.0246,0.0137,0.0104
371425,齐河县,0.1747,0.6551,0.1702,0.2005,0.0088,0.0557,0.0578,0.0524,0.0461,0.041,0.0364,0.0891,0.0567,0.0625,0.0852,0.1128,0.077,0.0482,0.066,0.0506,0.0232,0.0162,0.0141
371426,平原县,0.1712,0.6518,0.177,0.208,0.0065,0.0474,0.0576,0.0596,0.0496,0.0393,0.0327,0.0805,0.0592,0.0748,0.0872,0.0949,0.0793,0.0543,0.0739,0.0519,0.0244,0.0148,0.0121
371427,夏津县,0.2049,0.6304,0.1647,0.2087,0.0063,0.044,0.0698,0.0847,0.0669,0.0326,0.03,0.0712,0.0704,0.0715,0.082,0.0849,0.0627,0.0583,0.0692,0.0464,0.0235,0.0155,0.0101
371428,武城县,0.1995,0.6372,0.1633,0.2045,0.0072,0.0554,0.0683,0.0686,0.0518,0.0345,0.0361,0.087,0.068,0.0683,0.0763,0.0894,0.0674,0.0586,0.0658,0.0485,0.0242,0.0143,0.0105
371471,德州经济技术开发区,0.1991,0.705,0.0959,0.249,0.0094,0.0651,0.0709,0.0537,0.0886,0.0639,0.0557,0.114,0.0714,0.0657,0.0646,0.0787,0.0609,0.0416,0.042,0.0261,0.0142,0.0081,0.0055
371472,德州运河经济开发区,0.1924,0.692,0.1156,0.2469,0.0085,0.0568,0.0683,0.0588,0.0411,0.0439,0.0507,0.108,0.0754,0.0818,0.0945,0.086,0.0652,0.0453,0.0431,0.0324,0.0205,0.0126,0.0071
371481,乐陵市,0.2166,0.6214,0.162,0.1925,0.0078,0.0588,0.0752,0.0748,0.0582,0.0352,0.0353,0.0763,0.0581,0.0595,0.0662,0.0997,0.0719,0.061,0.0653,0.048,0.0258,0.0126,0.0103
371482,禹城市,0.1819,0.6548,0.1633,0.2091,0.008,0.0547,0.0606,0.0587,0.051,0.0381,0.0326,0.0899,0.0646,0.0696,0.0826,0.0985,0.0764,0.0517,0.0639,0.0456,0.0251,0.016,0.0127
371502,东昌府区,0.2325,0.6561,0.1114,0.2331,0.009,0.0616,0.0848,0.0771,0.0624,0.046,0.0458,0.105,0.085,0.063,0.0681,0.0735,0.0624,0.0449,0.0438,0.0305,0.0171,0.0114,0.0086
371503,茌平区,0.2153,0.63,0.1547,0.1983,0.0086,0.0635,0.0772,0.0661,0.0434,0.0239,0.0396,0.0944,0.0643,0.0645,0.0798,0.0946,0.0764,0.049,0.0584,0.0441,0.0232,0.0162,0.0127
371521,阳谷县,0.2183,0.6211,0.1606,0.1947,0.0087,0.0619,0.075,0.0727,0.0446,0.0324,0.0351,0.0884,0.0712,0.0556,0.077,0.0881,0.0782,0.0504,0.062,0.0476,0.0255,0.0132,0.0123
371522,莘县,0.2645,0.5939,0.1415,0.1918,0.0097,0.0592,0.0996,0.096,0.0453,0.0303,0.0379,0.0789,0.0691,0.0578,0.0705,0.0863,0.0693,0.0485,0.0551,0.0407,0.0223,0.0125,0.0109
371524,东阿县,0.1954,0.6326,0.172,0.1935,0.0095,0.0654,0.0659,0.0546,0.0394,0.027,0.0387,0.09,0.0644,0.0614,0.076,0.0981,0.0843,0.0533,0.0622,0.051,0.0285,0.016,0.0142
371525,冠县,0.2576,0.6049,0.1376,0.1938,0.0079,0.0556,0.0984,0.0957,0.0452,0.0251,0.0371,0.081,0.0829,0.0594,0.0691,0.0771,0.0726,0.0553,0.0578,0.0397,0.0175,0.0132,0.0093
371526,高唐县,0.2088,0.6197,0.1716,0.2008,0.0075,0.0564,0.0747,0.0702,0.0459,0.0249,0.0347,0.0797,0.0742,0.068,0.0813,0.0903,0.0671,0.0536,0.0696,0.0487,0.0248,0.0174,0.0111
371581,临清市,0.2424,0.6259,0.1318,0.2023,0.0074,0.0505,0.0862,0.0983,0.0507,0.0314,0.0463,0.0862,0.0746,0.0573,0.0668,0.0846,0.0752,0.0528,0.0545,0.0378,0.019,0.0127,0.0077
371602,滨城区,0.1846,0.6787,0.1368,0.24,0.0088,0.0625,0.0642,0.049,0.0546,0.0501,0.0456,0.1082,0.0754,0.0698,0.0829,0.0812,0.0595,0.0514,0.0571,0.0381,0.0198,0.0128,0.009
371603,沾化区,0.1714,0.6454,0.1832,0.1894,0.0081,0.0584,0.0572,0.0477,0.0412,0.029,0.0361,0.0894,0.0547,0.0551,0.0876,0.1159,0.0777,0.0587,0.0705,0.0525,0.0279,0.0179,0.0145
371621,惠民县,0.1737,0.6462,0.1801,0.1962,0.0083,0.0565,0.0568,0.0521,0.0446,0.0377,0.0342,0.0843,0.0612,0.0604,0.0815,0.1059,0.076,0.0605,0.0718,0.0519,0.0288,0.0159,0.0118
371622,阳信县,0.1988,0.6431,0.1581,0.2068,0.0082,0.0619,0.066,0.0626,0.0537,0.0405,0.0371,0.0805,0.0557,0.0655,0.0862,0.1012,0.0671,0.0556,0.0635,0.0448,0.0258,0.0136,0.0105
371623,无棣县,0.2131,0.6374,0.1494,0.1989,0.0083,0.0629,0.0808,0.0611,0.042,0.0353,0.0355,0.0928,0.0644,0.0614,0.0812,0.0902,0.0725,0.062,0.0603,0.0405,0.0222,0.0146,0.012
371625,博兴县,0.1626,0.6634,0.174,0.2051,0.0088,0.0572,0.0485,0.0481,0.0476,0.051,0.0484,0.0709,0.0556,0.071,0.0907,0.1017,0.0708,0.0557,0.0703,0.0479,0.0258,0.0172,0.0128
371681,邹平市,0.1704,0.6714,0.1581,0.2093,0.0084,0.057,0.055,0.0501,0.0424,0.0406,0.0449,0.0882,0.0636,0.0674,0.0863,0.0959,0.0798,0.0624,0.0628,0.0434,0.024,0.0165,0.0114
371702,牡丹区,0.2502,0.6267,0.1231,0.2194,0.0101,0.0617,0.0958,0.0826,0.0641,0.0469,0.0469,0.0891,0.07,0.0561,0.0676,0.085,0.0624,0.0386,0.046,0.0341,0.0211,0.0114,0.0106
371703,定陶区,0.2549,0.5984,0.1467,0.1964,0.0099,0.0584,0.0929,0.0936,0.0519,0.0338,0.0401,0.0854,0.0613,0.0516,0.0669,0.0952,0.068,0.0442,0.0549,0.0387,0.025,0.0142,0.0139
371721,曹县,0.2584,0.6001,0.1414,0.2,0.0096,0.0538,0.0917,0.1033,0.0592,0.0408,0.0391,0.0826,0.0641,0.0566,0.0631,0.0894,0.0636,0.0417,0.0555,0.036,0.0225,0.014,0.0135
371722,单县,0.2319,0.6092,0.1589,0.1968,0.0091,0.0554,0.0865,0.0809,0.0545,0.0395,0.0372,0.0794,0.0619,0.0591,0.0658,0.094,0.0714,0.0463,0.0589,0.041,0.0255,0.0162,0.0173
371723,成武县,0.2526,0.5969,0.1504,0.1904,0.0079,0.0477,0.0852,0.1119,0.0525,0.0312,0.0346,0.0761,0.0599,0.0551,0.066,0.1131,0.0676,0.0407,0.0549,0.0409,0.0235,0.0146,0.0165
371724,巨野县,0.2646,0.5932,0.1422,0.1984,0.0095,0.0563,0.0941,0.1047,0.055,0.0365,0.0366,0.084,0.0603,0.0563,0.0645,0.094,0.0685,0.0375,0.0526,0.0385,0.024,0.0138,0.0133
371725,郓城县,0.2378,0.6079,0.1544,0.1936,0.009,0.049,0.0844,0.0954,0.0632,0.0417,0.0414,0.077,0.0513,0.0524,0.0692,0.1,0.0718,0.0399,0.0539,0.0446,0.0269,0.015,0.014
371726,鄄城县,0.2567,0.594,0.1493,0.1889,0.0093,0.0543,0.0955,0.0976,0.0591,0.0377,0.0374,0.0743,0.0533,0.0498,0.0679,0.1004,0.0709,0.0433,0.0503,0.0426,0.0297,0.0142,0.0124
371728,东明县,0.2602,0.6018,0.138,0.2061,0.0101,0.0533,0.0945,0.1023,0.0642,0.035,0.0401,0.08,0.066,0.062,0.0678,0.0919,0.0591,0.0356,0.0531,0.0401,0.0233,0.011,0.0106
371771,菏泽经济技术开发区,0.2468,0.6469,0.1063,0.2307,0.0112,0.0758,0.0898,0.0701,0.0506,0.038,0.0533,0.1084,0.0807,0.0608,0.0711,0.0848,0.061,0.0381,0.0401,0.0287,0.018,0.0103,0.0091
371772,菏泽高新技术开发区,0.2527,0.6085,0.1388,0.1979,0.0112,0.0647,0.1014,0.0754,0.0469,0.0439,0.0551,0.0881,0.0658,0.0483,0.061,0.089,0.0682,0.0423,0.0524,0.0379,0.0228,0.0136,0.0121
410102,中原区,0.1907,0.7083,0.101,0.2669,0.0103,0.0598,0.0686,0.052,0.0586,0.0572,0.0726,0.1222,0.0889,0.0674,0.0698,0.0671,0.0583,0.046,0.0377,0.0242,0.016,0.0135,0.0097
410103,二七区,0.1787,0.7336,0.0877,0.2836,0.0096,0.0549,0.0632,0.051,0.0772,0.0876,0.0801,0.1183,0.0786,0.0646,0.067,0.0652,0.0548,0.0402,0.0352,0.0205,0.0131,0.0106,0.0083
410104,管城回族区,0.1868,0.7445,0.0686,0.2957,0.0103,0.0581,0.0676,0.0508,0.0557,0.0794,0.1005,0.1407,0.0893,0.0662,0.0645,0.0613,0.0512,0.0355,0.0297,0.016,0.0097,0.0072,0.006
410105,金水区,0.1699,0.7532,0.0768,0.3111,0.0084,0.0499,0.0621,0.0495,0.0934,0.1169,0.0877,0.1089,0.0795,0.0651,0.0629,0.0563,0.0474,0.0352,0.0316,0.0176,0.0114,0.0089,0.0074
410106,上街区,0.1799,0.7047,0.1154,0.2394,0.009,0.0573,0.0632,0.0503,0.0662,0.0343,0.0602,0.1154,0.0701,0.063,0.0806,0.0924,0.072,0.0504,0.0412,0.0281,0.0201,0.0158,0.0102
410108,惠济区,0.1866,0.7482,0.0653,0.3136,0.0094,0.0589,0.0679,0.0505,0.1101,0.1239,0.0716,0.1202,0.0767,0.0587,0.0588,0.0546,0.042,0.0315,0.0274,0.0174,0.0094,0.0062,0.005
410122,中牟县,0.2272,0.6892,0.0836,0.2541,0.0104,0.061,0.0833,0.0724,0.1174,0.0968,0.0591,0.1048,0.0565,0.0401,0.0636,0.0665,0.0486,0.0359,0.0332,0.0219,0.0141,0.0077,0.0068
410171,郑州经济技术开发区,0.1953,0.7436,0.0611,0.2575,0.0105,0.0594,0.0729,0.0525,0.0544,0.0807,0.1129,0.1546,0.0851,0.061,0.0627,0.0588,0.0433,0.03,0.0257,0.0149,0.0098,0.0058,0.0049
410172,郑州高新技术产业开发区,0.1798,0.7688,0.0514,0.3062,0.0117,0.0625,0.0634,0.0421,0.0998,0.1372,0.0948,0.1402,0.0751,0.0515,0.0494,0.0485,0.0427,0.0297,0.0244,0.0129,0.0067,0.0043,0.0031
410173,郑州航空港经济综合实验区,0.1486,0.7906,0.0608,0.3074,0.007,0.0434,0.055,0.0432,0.0505,0.1137,0.1453,0.1903,0.0803,0.052,0.0506,0.0473,0.0357,0.0249,0.0236,0.0144,0.0101,0.0069,0.0059
410181,巩义市,0.1812,0.675,0.1438,0.2215,0.0097,0.0528,0.0628,0.0559,0.0527,0.0477,0.0627,0.1045,0.0625,0.0546,0.0717,0.0895,0.0716,0.0575,0.055,0.0393,0.0234,0.0151,0.011
410182,荣阳市,0.1826,0.6877,0.1297,0.2263,0.0092,0.0546,0.0631,0.0557,0.0916,0.0498,0.0594,0.1029,0.0612,0.0527,0.07,0.0839,0.0642,0.0521,0.051,0.0351,0.0205,0.0128,0.0102
410183,新密市,0.2019,0.669,0.1291,0.2166,0.0097,0.0528,0.0691,0.0702,0.0542,0.0394,0.0597,0.1022,0.0603,0.0565,0.0783,0.0986,0.0762,0.0436,0.0487,0.0358,0.0201,0.0138,0.0108
410184,新郑市,0.1975,0.7269,0.0755,0.2821,0.0088,0.0531,0.0717,0.0639,0.116,0.1225,0.0615,0.1145,0.0635,0.0491,0.06,0.0631,0.0474,0.0293,0.0313,0.0196,0.0108,0.0075,0.0063
410185,登封市,0.2655,0.6243,0.1103,0.1964,0.0083,0.0473,0.0775,0.1323,0.0842,0.0304,0.0449,0.0871,0.0558,0.0587,0.0709,0.0841,0.0641,0.0441,0.0434,0.0287,0.017,0.0114,0.0098
410202,龙亭区,0.1787,0.7131,0.1082,0.2775,0.0074,0.0465,0.0664,0.0584,0.1173,0.1038,0.05,0.0887,0.0666,0.0574,0.0641,0.063,0.056,0.046,0.0443,0.027,0.0167,0.0111,0.009
410203,顺河回族区,0.1501,0.6795,0.1705,0.2461,0.0061,0.037,0.0548,0.0522,0.0729,0.0665,0.0465,0.0772,0.0617,0.0602,0.077,0.0808,0.0748,0.062,0.0594,0.0419,0.031,0.022,0.0161
410204,鼓楼区,0.1602,0.6707,0.1691,0.2181,0.0061,0.039,0.0585,0.0565,0.0474,0.0357,0.0483,0.0818,0.0678,0.0655,0.0809,0.0861,0.0857,0.0714,0.0652,0.0386,0.0265,0.0209,0.0179
410205,禹王台区,0.1621,0.6795,0.1585,0.2167,0.0066,0.0409,0.0587,0.056,0.0626,0.0323,0.0482,0.0851,0.0687,0.0596,0.0767,0.0869,0.085,0.0743,0.0632,0.0354,0.0253,0.0186,0.0159
410212,祥符区,0.2464,0.6091,0.1445,0.2005,0.0092,0.0526,0.0918,0.0928,0.0633,0.0378,0.0539,0.0911,0.0602,0.0495,0.0709,0.0789,0.0563,0.0472,0.059,0.0394,0.023,0.0114,0.0116
410221,杞县,0.2451,0.6025,0.1524,0.1961,0.0091,0.054,0.0927,0.0893,0.0623,0.0425,0.0517,0.086,0.0582,0.0496,0.0656,0.0776,0.0563,0.0529,0.0651,0.04,0.0224,0.0122,0.0128
410222,通许县,0.2498,0.6014,0.1488,0.1934,0.0098,0.0544,0.0915,0.0941,0.0603,0.0408,0.0448,0.0794,0.0643,0.0468,0.071,0.0826,0.0587,0.0526,0.0612,0.0386,0.0224,0.0131,0.0136
410223,尉氏县,0.2626,0.5988,0.1386,0.1866,0.0099,0.0569,0.0971,0.0988,0.0537,0.0359,0.0503,0.0892,0.0558,0.046,0.0676,0.085,0.0649,0.0503,0.0584,0.0349,0.0204,0.0128,0.0121
410225,兰考县,0.2685,0.596,0.1355,0.208,0.0124,0.0656,0.1014,0.0891,0.0607,0.0443,0.0601,0.0885,0.0569,0.0462,0.0661,0.0758,0.0528,0.0446,0.055,0.0366,0.0213,0.0113,0.0113
410302,老城区,0.1716,0.713,0.1154,0.2475,0.0079,0.0487,0.0595,0.0555,0.0503,0.0447,0.0685,0.1026,0.0725,0.0755,0.0879,0.085,0.0733,0.0527,0.0434,0.0289,0.019,0.0138,0.0103
410303,西工区,0.168,0.6898,0.1422,0.2453,0.0082,0.0496,0.0588,0.0514,0.0406,0.0446,0.0661,0.0977,0.0731,0.0722,0.0834,0.0817,0.0732,0.0572,0.0483,0.0346,0.0249,0.0198,0.0146
410304,瀍河回族区,0.1622,0.7011,0.1367,0.238,0.0085,0.0495,0.0576,0.0466,0.0738,0.0384,0.057,0.0981,0.0675,0.0644,0.077,0.0801,0.0799,0.0647,0.0522,0.0333,0.0222,0.0166,0.0125
410305,涧西区,0.1589,0.6886,0.1525,0.2416,0.0077,0.0445,0.0568,0.0499,0.0496,0.0482,0.0602,0.0853,0.0674,0.0729,0.0863,0.0887,0.0758,0.0543,0.0477,0.0355,0.0285,0.0257,0.0152
410306,吉利区,0.1703,0.675,0.1547,0.2232,0.0088,0.051,0.0581,0.0524,0.029,0.0316,0.0511,0.092,0.068,0.0782,0.0941,0.0977,0.0729,0.0605,0.058,0.0434,0.0267,0.016,0.0107
410311,洛龙区,0.1974,0.6994,0.1032,0.2667,0.0107,0.0586,0.07,0.058,0.0732,0.0859,0.0705,0.105,0.0679,0.0574,0.0666,0.0663,0.0586,0.0479,0.0426,0.027,0.016,0.0096,0.0079
410322,孟津县,0.1836,0.6573,0.1591,0.2123,0.0086,0.0479,0.0635,0.0637,0.0526,0.0373,0.0651,0.084,0.0584,0.0643,0.0759,0.0863,0.0732,0.0602,0.0626,0.042,0.026,0.0151,0.0134
410323,新安县,0.1856,0.6838,0.1306,0.2214,0.0087,0.0464,0.0641,0.0664,0.0984,0.051,0.0617,0.075,0.0563,0.0566,0.0806,0.0846,0.067,0.0529,0.0513,0.0349,0.0212,0.013,0.0101
